371.4,84.2
371.4,84.2
371.0,84.2
371.2,83.8
368.0,83.6
366.8,83.6
363.6,83.4
361.0,84.0
357.2,85.0
352.2,85.8
348.8,86.4
344.2,87.0
338.0,87.8
333.0,88.4
328.6,88.6
323.0,89.6
320.0,90.8
314.6,92.4
309.2,93.8
303.4,95.0
297.2,97.6
292.2,100.4
286.8,102.6
282.0,104.6
277.2,107.2
271.2,111.0
266.8,113.2
262.2,116.2
256.4,119.2
251.6,121.8
246.4,125.2
241.0,128.8
235.8,132.4
230.6,136.8
226.8,140.2
222.2,143.6
217.8,147.4
214.8,151.4
211.2,155.0
208.0,158.2
205.0,161.8
201.2,166.6
198.6,171.4
196.2,175.8
193.2,180.6
191.4,184.2
189.2,189.0
187.0,193.0
185.0,198.2
183.0,203.2
181.0,207.6
179.6,211.6
178.4,216.6
177.6,221.6
176.8,227.0
176.6,231.0
176.8,235.8
177.0,239.8
176.8,245.2
176.6,249.4
176.8,255.4
177.2,259.4
177.2,263.4
178.0,268.4
178.4,272.6
180.4,277.2
181.6,280.8
182.6,285.0
184.0,288.2
185.6,291.8
186.4,294.6
189.4,300.0
191.8,303.4
194.0,306.2
196.0,309.6
198.2,312.4
200.4,316.0
202.8,319.2
205.6,321.8
207.6,324.8
210.8,327.6
213.8,330.4
216.8,333.8
220.6,336.4
223.8,339.4
227.6,342.4
231.4,345.2
235.6,348.2
238.6,350.2
243.4,352.6
246.8,354.0
250.4,355.4
254.2,357.2
257.6,358.8
261.6,360.0
265.8,361.0
269.8,362.0
273.6,363.2
277.6,363.8
281.4,364.6
285.6,365.0
290.8,365.2
294.6,365.4
299.0,365.8
302.6,365.4
305.8,365.2
310.2,364.8
313.0,364.6
316.4,364.0
319.8,363.8
323.4,363.2
327.2,362.4
330.6,361.4
333.2,360.6
337.0,359.2
340.6,358.2
343.8,356.6
347.8,352.6
349.6,350.4
352.0,346.8
354.2,344.6
356.8,341.6
358.0,339.0
359.4,336.8
360.4,333.0
362.0,329.2
362.4,325.8
362.4,319.4
362.4,314.8
362.4,311.6
362.0,305.6
362.0,302.2
361.0,298.4
359.6,294.0
358.2,289.8
356.6,285.0
354.6,280.4
353.2,277.4
351.0,273.4
350.0,270.2
348.6,266.4
346.6,262.2
344.4,259.8
342.2,256.6
339.8,253.0
336.6,250.8
334.6,247.8
332.0,245.6
328.4,243.0
326.0,241.2
322.6,238.8
321.0,237.6
317.8,235.6
315.0,234.2
313.2,233.0
310.0,231.4
306.6,229.4
304.4,228.0
299.2,226.6
295.4,225.0
291.2,223.8
288.4,223.2
284.6,222.0
280.6,221.2
277.6,220.6
274.4,220.6
272.0,220.4
269.2,220.2
266.6,220.2
264.2,220.2
261.0,220.2
258.4,220.4
256.6,220.4
254.0,220.6
251.0,221.4
247.4,222.0
244.4,222.2
241.4,223.0
238.6,224.0
236.8,224.2
233.6,225.0
230.8,225.4
228.2,225.8
224.8,227.0
222.0,227.8
219.2,228.8
216.4,230.2
214.0,231.6
211.2,233.4
208.8,234.8
206.6,236.4
204.8,237.6
203.0,238.2
201.6,239.4
200.4,240.6
199.2,241.8
197.6,243.2
197.0,244.4
195.8,245.6
194.8,246.8
193.6,248.4
192.4,250.2
191.4,251.4
190.0,253.0
189.0,254.2
187.4,256.6
186.4,258.0
185.8,259.2
146.0,211.6
145.0,213.6
144.6,214.8
144.2,215.2
143.8,216.0
143.6,216.4
143.2,216.8
142.8,217.6
142.8,217.6
142.6,218.0
112.4,163.8
112.2,164.2
112.2,164.6
76.2,107.8
76.2,108.2
76.2,108.6
76.2,108.6
76.0,109.0
75.8,109.4
75.4,110.0
33.0,59.8
33.0,59.8
32.8,60.2
32.8,60.6
32.8,60.6
32.8,61.0
32.8,61.0
