354.4,99.6
353.4,98.8
353.0,98.4
353.0,98.0
352.8,96.8
352.0,96.8
351.6,96.4
350.8,95.6
348.4,94.2
346.4,92.6
344.0,91.4
342.0,90.4
339.6,90.2
337.0,89.6
335.0,89.2
330.4,88.4
327.0,88.4
323.2,87.4
320.6,87.2
317.8,87.0
315.2,86.4
310.6,86.0
305.8,86.0
302.8,86.0
298.6,86.2
294.8,86.6
289.4,87.0
282.8,87.4
276.6,88.4
270.4,89.2
265.0,90.0
259.0,91.0
254.2,91.8
249.2,93.0
244.4,94.0
239.8,95.6
235.8,96.6
231.4,98.8
227.0,100.0
224.2,101.0
220.4,102.2
217.8,104.6
214.6,106.0
211.4,108.4
208.4,110.6
205.0,113.0
201.8,115.8
199.4,118.6
197.4,121.4
194.4,124.2
192.8,126.2
189.6,130.8
188.2,133.2
186.4,136.2
185.2,138.6
184.0,141.6
182.2,144.4
181.8,147.6
181.2,150.6
180.6,153.2
180.0,156.8
180.4,159.6
181.0,162.6
182.0,164.6
183.0,167.0
184.0,170.2
185.2,172.6
187.6,175.6
188.8,178.0
190.2,180.6
194.0,183.6
197.2,185.8
200.2,187.8
203.4,190.0
206.8,191.6
212.2,194.6
220.2,197.4
223.8,198.8
229.0,201.0
233.2,202.2
237.6,203.2
242.4,205.2
246.0,206.6
250.4,208.0
256.0,210.0
259.8,211.2
266.2,213.0
273.6,215.2
277.6,216.6
282.4,218.4
287.2,220.0
292.0,221.6
295.2,222.0
300.0,222.8
304.4,223.8
309.6,225.0
314.4,226.4
319.0,227.4
323.0,228.4
328.0,229.8
332.4,230.6
337.0,232.4
341.4,234.2
345.6,235.6
349.0,236.8
352.4,238.4
356.6,240.0
359.8,241.0
362.6,242.4
366.0,243.6
369.0,245.2
371.8,246.4
375.0,248.2
378.8,250.4
381.8,251.8
383.8,252.8
387.2,255.4
390.0,257.6
392.2,259.4
395.0,261.2
397.8,263.2
400.0,265.4
402.4,267.6
404.8,270.6
406.4,272.0
408.2,275.0
409.2,276.6
411.2,278.4
413.4,281.0
414.2,282.8
415.6,284.6
417.0,286.2
418.8,289.2
420.2,290.6
420.6,292.4
421.2,294.2
422.4,296.6
422.8,298.8
423.0,301.4
423.2,302.8
422.8,305.6
418.8,308.8
417.4,311.0
416.4,313.8
416.6,316.0
415.2,317.8
413.8,320.4
412.8,323.0
411.8,325.6
409.4,327.0
407.8,329.8
405.6,332.4
403.6,335.4
401.2,339.4
398.6,341.8
395.4,344.8
393.2,347.4
390.8,350.2
387.6,352.6
384.6,355.2
381.6,358.0
378.8,360.6
375.4,363.2
372.6,364.6
369.2,366.8
367.0,367.8
364.0,369.6
360.2,371.0
357.0,372.2
353.4,373.8
349.8,375.0
346.6,376.0
342.6,376.4
338.2,377.0
334.4,378.0
330.2,378.4
326.0,379.0
321.6,379.8
318.0,380.0
313.6,380.0
309.4,380.0
305.2,380.0
301.8,380.0
297.4,380.2
293.4,380.2
289.8,379.2
287.0,379.0
283.6,378.6
280.6,378.2
277.6,378.0
273.8,376.4
270.4,375.0
267.6,373.8
265.0,372.6
263.2,371.0
259.6,367.8
256.4,365.6
255.2,361.4
252.8,359.4
250.4,357.4
248.2,354.8
246.6,352.6
244.6,349.6
243.2,347.8
242.0,344.6
240.0,343.0
237.2,340.6
235.4,338.0
235.2,335.4
233.6,331.0
234.2,328.6
235.0,324.4
235.8,321.6
236.6,319.0
238.6,313.0
240.4,308.8
241.4,305.6
242.4,303.0
244.4,300.6
244.6,297.4
246.4,295.2
247.4,291.8
249.0,289.2
251.6,285.4
252.6,282.8
254.8,279.4
256.6,275.6
258.2,272.6
260.6,268.8
262.8,265.0
265.0,262.2
266.8,258.6
269.2,254.6
270.8,251.8
273.8,248.2
275.8,244.8
278.4,241.0
281.0,237.6
283.6,234.6
287.2,230.8
289.4,228.2
293.0,224.8
296.2,221.4
298.6,218.6
301.0,216.6
303.6,213.8
306.0,211.6
309.0,208.6
311.6,206.2
313.8,203.8
316.6,198.8
318.0,196.6
320.2,194.4
323.2,191.2
325.0,189.6
327.0,188.0
329.4,185.6
331.2,184.2
333.0,181.8
335.2,180.2
337.2,179.0
339.2,177.0
340.8,175.0
342.2,173.4
344.4,171.6
344.8,169.4
346.2,167.4
347.6,165.2
348.2,163.4
349.2,161.0
349.4,159.2
350.4,156.4
351.2,154.6
283.6,134.6
284.2,133.0
285.4,130.6
286.6,128.6
287.2,126.4
288.0,124.2
288.6,122.6
290.0,120.4
291.2,118.4
291.0,116.4
291.8,113.8
292.2,112.2
292.6,110.6
292.4,108.4
292.6,106.8
292.2,105.2
291.8,103.4
291.8,102.6
290.8,100.2
290.4,98.6
290.0,97.8
289.0,95.6
288.8,95.0
288.6,93.4
217.6,77.0
217.2,76.2
216.4,74.6
216.0,73.2
215.2,72.6
214.4,71.4
213.8,70.0
213.8,69.4
213.4,68.2
213.0,67.0
211.8,65.6
210.8,65.2
209.2,64.0
207.8,62.8
206.8,62.6
205.0,61.2
203.4,60.4
202.4,59.8
200.6,59.0
199.0,57.4
198.2,56.8
197.2,56.2
196.2,56.0
195.0,55.4
194.2,54.8
193.0,54.0
191.6,53.2
191.0,52.8
190.4,52.4
133.4,38.4
132.6,38.2
131.4,37.6
130.2,37.0
129.4,36.4
127.4,35.6
126.6,35.4
125.8,35.4
125.0,35.2
123.6,34.6
122.4,34.2
121.6,33.8
121.2,33.8
120.0,33.6
119.2,33.6
118.6,33.6
117.8,33.2
117.0,33.2
115.8,33.2
56.8,17.8
56.0,17.6
55.8,17.6
55.2,17.4
55.2,17.4
54.8,17.2
54.4,17.2
54.4,17.2
54.2,17.2
54.2,17.2
53.8,17.2
