186.4,202.2
186.4,202.2
186.4,202.2
186.4,202.2
186.4,202.2
186.4,202.2
186.6,202.2
186.8,202.2
186.8,202.2
187.6,202.2
189.6,201.2
191.0,200.2
193.8,199.4
195.6,197.6
199.4,195.0
203.4,191.8
208.6,188.8
213.0,185.0
218.0,181.4
223.8,175.8
227.8,172.6
235.2,165.4
240.2,161.0
246.0,155.6
251.0,150.8
255.6,147.0
261.0,142.2
265.4,138.6
267.8,134.8
272.8,130.8
275.6,128.2
278.2,124.2
281.0,121.4
284.2,118.2
286.6,115.8
288.8,113.4
290.8,111.2
293.0,108.2
294.8,106.0
296.2,104.2
297.6,101.6
299.2,99.6
299.8,98.8
301.2,96.8
303.0,95.2
304.0,94.0
305.4,92.8
305.8,92.0
305.8,91.6
306.2,91.0
306.4,90.6
306.4,90.2
306.6,89.6
306.6,89.6
306.6,90.0
306.6,90.8
306.8,91.4
307.4,92.0
308.2,92.8
308.6,94.0
309.0,95.4
310.2,96.4
310.8,97.8
311.4,101.4
312.0,107.4
313.0,115.8
314.0,122.4
315.2,128.8
316.4,135.2
317.4,142.0
318.6,149.4
319.8,155.8
320.8,161.0
321.6,167.0
322.6,170.6
323.6,176.8
324.0,180.6
325.0,185.4
325.4,190.6
326.2,195.4
326.8,199.6
327.0,204.0
327.4,209.2
328.2,213.4
328.6,218.4
329.6,222.8
330.0,227.2
330.6,230.8
331.6,235.2
331.8,238.6
332.2,242.8
332.6,247.6
333.2,251.8
333.2,256.8
333.6,261.0
333.6,264.6
333.6,267.6
333.6,271.8
334.2,275.8
334.2,279.4
334.2,281.4
334.4,285.0
334.6,287.0
334.6,288.8
334.6,290.6
334.6,292.6
334.6,294.2
334.6,295.8
334.6,297.2
334.6,298.0
334.6,298.8
334.6,299.2
334.8,300.0
334.8,300.4
334.8,301.6
334.4,304.6
333.6,306.6
303.4,302.8
303.4,305.4
272.8,311.6
272.8,314.4
272.8,316.6
272.8,319.0
273.4,321.6
274.8,322.6
275.2,324.4
248.8,326.0
250.6,327.2
252.6,328.4
254.4,329.4
256.0,331.4
228.8,332.8
231.0,334.0
233.6,335.2
237.0,335.6
240.6,336.2
245.2,337.4
250.8,338.2
256.0,339.6
262.2,340.4
266.6,340.8
272.2,342.4
276.8,343.6
280.8,344.8
286.0,346.2
290.2,347.0
297.4,348.6
303.4,349.6
307.6,350.8
312.2,351.6
317.0,353.4
322.8,354.2
327.8,355.4
332.4,356.0
337.8,356.8
343.0,357.6
348.0,358.0
352.8,358.2
356.0,359.0
361.0,358.8
364.2,359.4
367.8,359.8
372.2,360.2
375.4,360.6
378.2,360.6
381.8,360.6
385.0,360.6
388.4,360.8
390.6,361.0
393.6,361.0
396.4,361.0
398.8,360.8
401.2,360.0
402.8,359.2
305.6,289.4
307.2,289.4
309.2,289.4
272.6,291.6
273.6,291.6
275.0,291.6
277.0,291.6
278.8,291.6
280.0,291.6
281.2,291.6
281.6,291.6
284.0,291.6
285.4,291.6
286.8,291.6
288.4,291.6
290.0,291.6
292.0,291.6
207.8,218.0
209.0,218.0
212.2,218.0
215.4,218.0
218.2,218.0
220.2,218.0
138.4,142.6
140.0,142.6
142.6,142.6
143.8,142.6
145.8,142.6
148.4,142.6
149.6,142.6
151.6,142.6
153.0,142.6
154.6,142.6
156.2,142.6
158.2,142.6
159.2,142.6
160.4,142.6
161.2,142.6
162.4,142.6
163.4,142.6
164.2,142.6
165.0,142.6
165.8,142.6
167.0,142.6
167.8,142.6
76.6,73.6
77.0,73.6
78.6,73.6
79.4,73.6
80.8,73.6
82.0,73.6
83.2,73.6
84.0,73.6
84.8,73.6
85.4,73.6
86.6,73.6
87.4,73.6
87.8,73.6
87.8,73.6
89.0,73.6
89.4,73.6
90.0,73.6
90.4,73.6
91.6,73.6
92.0,73.6
92.4,73.6
92.4,73.6
92.4,73.6
92.8,73.6
92.8,73.6
92.8,73.6
92.8,73.6
92.8,73.6
92.8,73.6
92.8,73.6
93.2,73.2
