416.8,82.2
416.8,82.2
416.8,82.0
416.8,82.0
417.2,82.0
417.0,82.0
416.4,81.8
416.0,81.8
415.6,81.8
415.2,81.8
414.8,81.8
412.0,81.8
411.4,81.8
409.2,81.8
407.6,81.8
404.8,81.8
402.4,81.8
398.6,81.8
394.6,81.8
389.6,81.6
384.8,81.6
379.8,81.2
374.0,81.2
366.8,80.8
360.6,80.8
354.2,82.4
346.8,82.4
339.8,82.4
334.0,82.6
328.6,82.4
322.4,82.2
316.2,82.2
309.6,81.8
303.2,81.8
298.8,82.0
292.6,81.8
287.6,81.8
281.8,81.8
276.4,81.8
270.8,81.8
266.2,82.2
262.0,82.2
256.8,82.2
251.6,82.4
246.4,82.6
242.2,82.6
237.8,82.6
233.8,83.0
228.6,83.0
223.4,83.0
220.0,83.0
216.6,83.0
214.4,83.0
212.0,83.0
209.0,83.4
206.4,83.4
204.8,83.4
201.6,83.4
199.4,83.4
197.4,83.4
194.6,83.4
192.2,83.4
191.8,83.4
190.6,83.4
189.8,83.4
189.4,83.4
189.0,83.4
189.0,83.4
188.8,83.6
188.6,84.6
188.6,85.8
189.2,87.8
189.8,89.6
190.0,91.2
190.6,94.2
191.0,97.0
191.4,99.6
191.8,103.4
191.8,105.8
192.6,108.8
193.2,113.4
193.8,117.2
194.2,121.2
194.2,125.2
194.4,129.4
194.8,134.2
195.0,138.8
195.2,142.6
195.2,146.2
195.0,151.4
195.0,154.6
194.8,157.6
195.0,160.8
195.2,165.4
195.4,168.4
195.6,171.8
196.0,175.0
196.6,178.0
196.6,182.0
197.2,185.2
197.2,188.0
197.6,191.8
197.8,194.2
198.0,198.4
199.2,200.4
200.4,202.6
201.2,203.6
202.8,205.4
204.6,207.0
205.8,208.4
207.4,209.4
208.6,211.0
210.2,211.0
212.2,212.4
213.4,213.4
214.8,214.0
216.4,215.4
218.8,217.0
221.2,217.2
222.8,217.4
228.0,216.4
231.4,216.0
234.4,215.2
236.8,215.6
238.8,214.4
242.4,213.6
244.8,213.8
247.2,213.6
250.6,213.0
254.2,212.6
257.6,212.4
261.8,211.6
265.6,210.4
269.4,209.4
273.2,209.6
276.6,209.6
280.2,210.2
283.4,210.6
287.0,211.2
290.4,212.0
294.4,212.4
297.2,212.2
302.8,212.0
306.6,212.0
312.4,210.0
319.0,208.6
324.8,207.8
329.8,206.4
334.8,205.4
340.0,204.6
343.8,204.4
349.2,202.8
353.4,202.6
358.0,202.4
361.8,202.6
366.0,203.2
371.4,203.0
375.2,203.4
378.0,204.6
381.4,206.2
385.6,208.4
388.4,210.2
391.8,212.6
394.2,215.0
396.6,217.4
399.0,220.4
400.8,222.4
401.4,224.8
404.2,227.0
405.6,229.4
407.4,232.2
407.6,233.8
408.2,236.8
409.2,238.8
408.8,241.2
408.4,243.8
408.2,245.8
408.4,247.4
407.2,250.6
407.2,252.2
407.6,255.0
407.8,257.6
407.2,260.2
407.4,262.0
406.8,264.4
407.0,267.2
406.6,269.4
406.2,272.4
406.8,274.6
406.4,277.4
405.4,279.2
405.2,282.2
404.4,284.0
403.2,285.2
402.6,287.4
402.2,289.4
402.2,291.2
401.0,292.6
400.2,294.6
399.6,296.2
397.0,297.6
395.2,300.2
394.0,302.0
391.0,307.0
389.0,309.4
387.2,311.4
386.0,313.0
384.0,315.8
382.6,320.2
380.8,322.6
378.0,325.6
376.0,327.2
373.0,329.8
371.0,332.0
368.4,333.4
366.6,335.4
364.4,337.2
361.4,338.4
359.2,340.0
315.4,271.4
313.0,271.8
309.8,273.0
306.8,273.6
304.4,274.4
301.4,275.6
299.4,276.2
296.6,277.0
293.6,277.8
290.0,278.0
286.0,278.8
283.2,279.2
279.6,280.4
275.6,281.4
271.2,282.2
267.0,283.2
262.4,284.6
258.0,285.0
253.4,285.4
249.0,285.2
245.0,285.4
240.4,285.2
235.6,284.8
231.0,285.0
226.8,284.6
224.2,284.4
220.6,284.6
217.4,284.2
214.0,283.6
210.2,283.8
207.0,283.4
204.6,283.4
201.8,283.6
199.0,283.0
196.8,283.0
195.2,282.6
194.0,282.4
192.8,282.0
191.6,282.0
190.4,281.6
189.4,281.8
188.2,281.8
148.8,213.6
148.2,213.4
147.4,213.2
146.6,212.4
145.8,212.6
96.6,144.0
95.2,143.8
94.4,143.8
93.2,143.8
92.6,143.8
51.8,76.2
51.0,76.2
50.2,76.2
49.4,76.2
48.6,76.2
47.6,76.2
46.8,76.2
45.6,76.2
44.8,76.2
44.0,76.2
43.2,76.2
42.6,76.2
41.4,76.2
40.2,76.2
39.4,76.2
38.6,76.2
38.2,76.2
38.0,76.2
37.2,76.2
36.4,76.2
35.2,76.2
34.4,76.2
33.6,76.2
33.0,76.2
32.2,76.2
30.8,76.2
30.4,76.2
30.4,76.2
30.2,76.2
30.2,76.2
30.2,76.2
30.2,76.2
30.0,75.8
30.0,75.8
30.0,75.4
30.0,75.0
30.0,74.8
30.2,74.8
30.4,74.4
